0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Streptococcus,Anaerotruncus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Anaerotruncus,Bacillus,Barnesiella,Holdemania,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Odoribacter,Sporobacter,Ruminiclostridium,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Eubacterium,Faecalibacterium,Parabacteroides,Ruminococcus,Streptococcus,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Lactobacillus,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Ruminococcus,Akkermansia,Anaerotruncus,Bacillus,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Odoribacter,Prevotella,Ruminiclostridium,,,,,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Anaerotruncus,Erysipelatoclostridium,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,,
Bipolar Disorder,Bacteroides,Bifidobacterium,Blautia,Clostridium,Eubacterium,Faecalibacterium,Oscillibacter,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Streptococcus,Anaerotruncus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Odoribacter,Prevotella,Ruminiclostridium,,,,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Lactobacillus,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Ruminiclostridium,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Streptococcus,Akkermansia,Anaerotruncus,Erysipelatoclostridium,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,,,,
Bipolar Disorder,Bacteroides,Bifidobacterium,Blautia,Clostridium,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Ruminococcus,Coprococcus,Streptococcus,Bacillus,Erysipelatoclostridium,Lachnoclostridium,Lactobacillus,Prevotella,Ruminiclostridium,,,,,,,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Lactobacillus,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Holdemania,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Barnesiella,Erysipelatoclostridium,Lachnoclostridium,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Odoribacter,Prevotella,Ruminiclostridium,,,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Anaerotruncus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Lachnoclostridium,Lactobacillus,Sporobacter,Ruminiclostridium,,,,,,,,,,,
Bipolar Disorder,Bacteroides,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Anaerotruncus,Erysipelatoclostridium,Lachnoclostridium,Lactobacillus,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Lachnoclostridium,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Anaerotruncus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Holdemania,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Lactobacillus,Prevotella,Ruminiclostridium,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Ruminiclostridium,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Erysipelatoclostridium,Lachnoclostridium,Lactobacillus,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Barnesiella,Holdemania,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Streptococcus,Anaerotruncus,Bacillus,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,
Bipolar Disorder,Bacteroides,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Coprococcus,Streptococcus,Anaerotruncus,Bacillus,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Odoribacter,Prevotella,Ruminiclostridium,,,,,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Barnesiella,Erysipelatoclostridium,Lachnoclostridium,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,,,
Bipolar Disorder,Bacteroides,Bifidobacterium,Blautia,Clostridium,Eubacterium,Faecalibacterium,Oscillibacter,Roseburia,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Erysipelatoclostridium,Lachnoclostridium,Lactobacillus,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Blautia,Clostridium,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Lachnoclostridium,Prevotella,Ruminiclostridium,,,,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,
Bipolar Disorder,Bacteroides,Blautia,Clostridium,Faecalibacterium,Oscillibacter,Parabacteroides,Coprococcus,Streptococcus,Akkermansia,Erysipelatoclostridium,Lachnoclostridium,Prevotella,Sporobacter,,,,,,,,,,,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Lactobacillus,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,
Bipolar Disorder,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Akkermansia,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Odoribacter,Prevotella,Ruminiclostridium,,,,,,,,,,
Bipolar Disorder,Alistipes,Bacteroides,Bifidobacterium,Blautia,Clostridium,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,Streptococcus,Anaerotruncus,Bacillus,Barnesiella,Erysipelatoclostridium,Holdemania,Lachnoclostridium,Odoribacter,Prevotella,Sporobacter,Ruminiclostridium,,,,,,,,,
